timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T13:17:23,TSLA,train,1,RSI Mean Reversion,-11.488,https://www.quantconnect.com/project/28936477/98ba8bf12e1088078aca,-2.341,0.0,240.0,-3.049,42.0,10000.0,9765.88,67.0,26.0,,,,10,3.0,2.0,48,10,0.15,14,35,70,100,,
2026-03-14T13:19:02,TSLA,train,1,RSI Mean Reversion,-8.654,https://www.quantconnect.com/project/28936477/c7112bf6957f68ddca8d,-3.902,0.0,240.0,-1.584,46.0,10000.0,9609.77,67.0,26.0,,,,10,3.0,2.0,48,10,0.35,14,35,70,100,,
2026-03-14T13:19:25,TSLA,train,1,RSI Mean Reversion,-6.2669999999999995,https://www.quantconnect.com/project/28936477/120280c5e8cee780d5b8,-2.787,0.0,144.0,-1.16,36.0,10000.0,9721.34,47.0,29.0,,,,14,1.5,1.5,72,6,0.35,10,25,75,100,,
2026-03-14T13:19:47,TSLA,train,1,RSI Mean Reversion,-5.7379999999999995,https://www.quantconnect.com/project/28936477/d31806985f4e1278abe6,-0.653,0.0,21.0,-1.695,43.0,10000.0,9934.65,7.0,4.0,,,,14,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:20:11,TSLA,train,1,RSI Mean Reversion,-7.182,https://www.quantconnect.com/project/28936477/136f0882b0b40bc4ebc2,-4.197,0.0,145.0,-0.995,36.0,10000.0,9580.29,47.0,29.0,,,,10,1.5,1.5,48,10,0.5,10,25,75,100,,
2026-03-14T13:20:31,TSLA,train,1,RSI Mean Reversion,-38.138999999999996,https://www.quantconnect.com/project/28936477/6cf25f2e7e01568e5f05,-3.669,34.0,303.0,-1.99,31.0,10000.0,9633.11,97.0,61.0,,,,10,1.5,2.0,48,10,0.15,10,25,70,100,,
2026-03-14T13:21:08,TSLA,train,1,RSI Mean Reversion,-6.16,https://www.quantconnect.com/project/28936477/7c6997da2f5852572803,-4.345,0.0,367.0,-0.605,40.0,10000.0,9565.46,119.0,69.0,,,,10,1.5,1.5,72,10,0.5,10,30,75,100,,
2026-03-14T13:21:35,TSLA,train,1,RSI Mean Reversion,-19.281,https://www.quantconnect.com/project/28936477/0112999549622083dda9,-13.755,0.0,294.0,-1.842,36.0,10000.0,8624.54,96.0,57.0,,,,10,1.5,1.0,72,10,0.5,10,25,70,100,,
2026-03-14T13:21:59,TSLA,train,1,RSI Mean Reversion,-24.894000000000002,https://www.quantconnect.com/project/28936477/80f895415ab34f7403a1,-11.345,5.0,1473.0,-0.833,42.0,10000.0,8865.52,471.0,258.0,,,,14,1.5,1.5,72,6,0.35,10,35,75,200,,
2026-03-14T13:22:30,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/84decbe6ae68edecc05d,-7.78,260.0,1483.0,-0.573,48.0,10000.0,9222.01,429.0,158.0,,,,10,2.5,1.5,72,1,0.5,14,40,70,200,,
