timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T10:27:55,EURUSD,train,1,RSI Mean Reversion,-5.303,https://www.quantconnect.com/project/28930245/6fddcb93ad302602e9d24a4deb26bdca,-1.757,2.9,426.0,-1.182,36.0,10000.0,9824.31,134.0,79.0,31.0,,24.0,10,2.0,2.0,30,3,0.15,10,30,75,200,5,240,50,0,0,,
2026-03-18T10:47:43,EURUSD,train,1,RSI Mean Reversion,-11.099,https://www.quantconnect.com/project/28930245/d98e0f336238af0ed99eec1200dda36d,-6.908,8.3,385.0,-1.397,32.0,10000.0,9309.15,123.0,81.0,26.0,,16.0,10,2.0,2.0,30,3,0.25,10,25,70,200,5,240,50,0,0,,
2026-03-18T10:48:09,EURUSD,train,1,RSI Mean Reversion,-4.334,https://www.quantconnect.com/project/28930245/68015e8dafccc956c6804d146db84f03,-2.024,5.5,494.0,-0.77,42.0,10000.0,9797.57,151.0,82.0,28.0,,41.0,10,2.5,2.0,20,3,0.25,7,30,75,100,30,240,50,0,0,,
2026-03-18T10:48:41,EURUSD,train,1,RSI Mean Reversion,-2.747,https://www.quantconnect.com/project/28930245/0d1d501e6fef5711dd4cf8c8212989fc,-0.236,2.9,332.0,-0.837,53.0,10000.0,9976.45,104.0,43.0,41.0,,20.0,20,3.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:49:05,EURUSD,train,1,RSI Mean Reversion,-0.025999999999999912,https://www.quantconnect.com/project/28930245/542e07fe4a6dc11c729cebfd3fb94021,0.826,6.9,324.0,-0.284,51.0,10000.0,10082.65,105.0,46.0,50.0,9.0,,20,2.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,1,,
2026-03-18T10:49:31,EURUSD,train,1,RSI Mean Reversion,-7.093,https://www.quantconnect.com/project/28930245/7376bafb8cc8831312dceb1f465364d8,-2.728,3.9,459.0,-1.455,37.0,10000.0,9727.24,141.0,79.0,26.0,,36.0,10,2.0,2.0,20,12,0.15,10,30,75,200,5,60,50,0,0,,
2026-03-18T10:50:06,EURUSD,train,1,RSI Mean Reversion,-7.033,https://www.quantconnect.com/project/28930245/10c89544c1d1f6b138724f20bcca3f96,-2.542,4.0,504.0,-1.497,40.0,10000.0,9745.76,150.0,77.0,19.0,54.0,,10,2.5,2.0,20,12,0.15,7,30,75,100,30,240,50,0,1,,
2026-03-18T10:50:31,EURUSD,train,1,RSI Mean Reversion,-6.734,https://www.quantconnect.com/project/28930245/a3ec59f8211ad5de2b1e1e9ce2849f24,-0.455,3.0,234.0,-0.943,51.0,10000.0,9954.53,77.0,38.0,36.0,,3.0,20,2.0,1.0,20,12,0.25,7,25,75,100,30,60,20,0,0,,
2026-03-18T10:50:55,EURUSD,train,1,RSI Mean Reversion,-3.343,https://www.quantconnect.com/project/28930245/b60d524c85af5db9be131a28654de35c,0.164,2.4,320.0,-1.169,52.0,10000.0,10016.4,106.0,51.0,53.0,,2.0,10,2.0,1.0,30,3,0.15,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:51:20,EURUSD,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28930245/0b37589cba327c49b943bf4982404cad,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,,,,,14,1.5,1.0,96,8,0.15,5,20,75,20,5,240,50,0,0,,
2026-03-18T10:51:45,EURUSD,train,1,RSI Mean Reversion,-51.784,https://www.quantconnect.com/project/28930245/728618024a0fc15ab6886ebf26739c4a,-13.748,15.6,2691.0,-1.962,46.0,10000.0,8625.2,875.0,441.0,368.0,,66.0,14,3.0,1.0,48,5,0.15,5,35,65,200,15,240,20,0,0,,
2026-03-18T10:37:47,EURUSD,train,1,RSI Mean Reversion,0.8820000000000001,https://www.quantconnect.com/project/28930245/9591d75bace09a3ac8bbfb2d66b58fd6,1.971,3.0,318.0,-0.363,55.0,10000.0,10197.1,105.0,47.0,55.0,,3.0,20,2.0,1.0,30,12,0.25,7,25,75,200,30,60,20,0,0,,
2026-03-18T10:49:05,EURUSD,train,1,RSI Mean Reversion,-0.025999999999999912,https://www.quantconnect.com/project/28930245/542e07fe4a6dc11c729cebfd3fb94021,0.826,6.9,324.0,-0.284,51.0,10000.0,10082.65,105.0,46.0,50.0,9.0,,20,2.0,1.0,30,12,0.5,7,25,75,200,30,60,20,0,1,,
