timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T08:48:42,QQQ,train,4,EMA Trend + ADX,-2.609,https://www.quantconnect.com/project/28936477/556ce3121b017ab29112666b4b896f8d,0.106,1.1,38.0,-0.905,27.0,10000.0,10010.64,11.0,8.0,3.0,,,20,1.0,3.0,96,8,0.35,10,50,14,35,,
2026-03-14T08:49:02,QQQ,train,4,EMA Trend + ADX,-4.781,https://www.quantconnect.com/project/28936477/b73fa5ce7496021d4ea8989468293aa8,-0.005,1.0,63.0,-1.592,29.0,10000.0,9999.46,21.0,15.0,6.0,,,10,1.0,3.0,72,8,0.15,25,60,20,30,,
2026-03-14T08:49:25,QQQ,train,4,EMA Trend + ADX,-5.377000000000001,https://www.quantconnect.com/project/28936477/da86aad731e9452d01c22c1e4d5ba3a9,-2.608,4.2,791.0,-0.923,52.0,10000.0,9739.18,244.0,91.0,94.0,59.0,,20,3.0,1.0,96,2,0.25,20,60,10,30,,
2026-03-14T08:46:18,QQQ,train,4,EMA Trend + ADX,17.944,https://www.quantconnect.com/project/28936477/4cc7954c65c9756b7097dcb81e9d8417,16.456,5.9,892.0,0.496,39.0,10000.0,11645.62,245.0,147.0,60.0,38.0,,20,1.5,2.5,96,8,0.5,25,50,10,25,,
2026-03-14T08:43:11,QQQ,train,4,EMA Trend + ADX,8.759,https://www.quantconnect.com/project/28936477/69e09b1467b249e74084ad8227bd0aef,8.078,7.1,878.0,0.227,34.0,10000.0,10807.77,247.0,163.0,78.0,6.0,,20,1.0,2.5,96,8,0.35,25,50,10,25,,
2026-03-14T08:40:55,QQQ,train,4,EMA Trend + ADX,4.066000000000001,https://www.quantconnect.com/project/28936477/0518c28067e00286abb476f7622004b2,4.009,7.5,434.0,0.019,36.0,10000.0,10400.93,122.0,76.0,30.0,16.0,,20,1.5,2.5,96,8,0.5,25,40,14,25,,
2026-03-14T08:45:49,QQQ,train,4,EMA Trend + ADX,3.715,https://www.quantconnect.com/project/28936477/dfb0b0a9d46c5eb36607792721911c7e,3.775,2.5,175.0,-0.02,39.0,10000.0,10377.49,56.0,34.0,17.0,5.0,,20,1.5,2.5,96,8,0.35,25,80,14,35,,
2026-03-14T08:47:23,QQQ,train,4,EMA Trend + ADX,2.064,https://www.quantconnect.com/project/28936477/7d85681e820fac7785af3d304a1864fb,2.481,4.6,134.0,-0.139,34.0,10000.0,10248.12,35.0,23.0,11.0,1.0,,14,1.0,2.5,96,4,0.5,25,60,20,25,,
2026-03-14T08:49:46,QQQ,train,4,EMA Trend + ADX,-3.8979999999999997,https://www.quantconnect.com/project/28936477/8140da860ad5074068b53a22950350da,-1.507,4.9,124.0,-0.797,27.0,10000.0,9849.34,37.0,27.0,10.0,,,14,1.0,2.5,96,8,0.35,25,50,20,25,,
2026-03-14T08:50:10,QQQ,train,4,EMA Trend + ADX,-4.180999999999999,https://www.quantconnect.com/project/28936477/32e09f64e550a6d5ee40dd0b25d0c3e3,-2.006,4.5,113.0,-0.725,26.0,10000.0,9799.37,27.0,20.0,6.0,1.0,,20,1.0,2.5,96,4,0.5,25,80,14,35,,
