timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T13:15:49,USDJPY,train,1,RSI Mean Reversion,1.863,https://www.quantconnect.com/project/28930245/d36aedca59d4cee567eecb2250c6eada,2.292,6.8,407.0,-0.143,45.0,10000.0,10229.21,134.0,73.0,56.0,3.0,2.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,20,0,1,,
2026-03-18T13:13:56,USDJPY,train,1,RSI Mean Reversion,1.318,https://www.quantconnect.com/project/28930245/918fc4dfc0a079bc288b7f2a32358b9c,1.702,12.0,567.0,-0.128,44.0,10000.0,10170.22,172.0,75.0,46.0,8.0,43.0,10,3.0,1.5,30,12,0.5,10,25,65,200,5,240,20,1,1,,
2026-03-18T13:29:58,USDJPY,train,1,RSI Mean Reversion,0.5729999999999995,https://www.quantconnect.com/project/28930245/6f9949d5bb332f12a4d0a45ce8bcb4b9,4.701,1.9,210.0,0.124,60.0,10000.0,10470.08,70.0,28.0,42.0,,,14,1.5,1.25,60,8,0.25,5,20,80,100,5,240,30,1,1,,
2026-03-18T13:27:30,USDJPY,train,1,RSI Mean Reversion,-0.267,https://www.quantconnect.com/project/28930245/c25bde6469e661f46038d741b8f85004,0.66,7.5,371.0,-0.309,43.0,10000.0,10065.99,122.0,68.0,49.0,3.0,2.0,10,2.0,1.5,48,5,0.35,10,25,70,200,5,240,50,0,1,,
2026-03-18T13:31:11,USDJPY,train,1,RSI Mean Reversion,-13.814,https://www.quantconnect.com/project/28930245/2da51aa618432e1844bedfeeb0b93622,-0.152,2.0,84.0,-0.904,41.0,10000.0,9984.76,27.0,14.0,10.0,3.0,,20,3.0,1.5,96,12,0.35,10,25,70,100,5,240,30,1,1,,
2026-03-18T13:31:42,USDJPY,train,1,RSI Mean Reversion,-0.26900000000000013,https://www.quantconnect.com/project/28930245/97bb25f9842279b4e0e03fcdc72f5e18,3.199,7.9,238.0,-0.056,46.0,10000.0,10319.95,78.0,41.0,33.0,3.0,1.0,10,2.0,1.5,48,12,0.5,10,25,70,200,5,240,20,1,1,,
2026-03-18T13:32:10,USDJPY,train,1,RSI Mean Reversion,-3.924,https://www.quantconnect.com/project/28930245/af5a8df136f1a9713962bd7d7d3e6f1d,-2.073,6.8,383.0,-0.617,42.0,10000.0,9792.71,124.0,70.0,43.0,11.0,,10,2.0,1.5,48,12,0.35,10,25,65,200,15,240,20,1,1,,
2026-03-18T13:32:55,USDJPY,train,1,RSI Mean Reversion,-0.14000000000000012,https://www.quantconnect.com/project/28930245/2b9e4b6489a090b38da30509a39bec51,1.408,4.2,288.0,-0.266,43.0,10000.0,10140.84,95.0,52.0,40.0,2.0,1.0,10,2.0,1.5,48,12,0.35,10,25,65,100,5,60,30,1,1,,
2026-03-18T13:33:29,USDJPY,train,1,RSI Mean Reversion,-5.251,https://www.quantconnect.com/project/28930245/2841dfa42ff1796cbae5706c56f770d1,-3.442,9.8,541.0,-0.603,43.0,10000.0,9655.84,176.0,98.0,65.0,8.0,5.0,14,2.0,1.5,48,5,0.35,5,20,80,100,5,240,50,0,1,,
2026-03-18T13:34:10,USDJPY,train,1,RSI Mean Reversion,0.71,https://www.quantconnect.com/project/28930245/1ff4c7d85306c048472e84c48a00e532,1.424,6.4,358.0,-0.238,44.0,10000.0,10142.44,118.0,65.0,49.0,3.0,1.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,50,0,1,,
2026-03-18T13:34:41,USDJPY,train,1,RSI Mean Reversion,4.176,https://www.quantconnect.com/project/28930245/e716f0f0334a02615b846c7e442c15f0,4.113,4.1,522.0,0.021,50.0,10000.0,10411.3,174.0,87.0,87.0,,,14,1.5,1.25,48,12,0.35,5,25,80,100,5,240,20,0,1,,
2026-03-18T13:35:12,USDJPY,train,1,RSI Mean Reversion,6.601999999999999,https://www.quantconnect.com/project/28930245/d76d7ff6ccf52ff8ffd586ef8d7dafbd,6.167,7.1,439.0,0.145,46.0,10000.0,10616.69,144.0,75.0,62.0,4.0,3.0,10,2.0,1.5,48,12,0.5,10,25,65,200,5,240,20,1,1,,
2026-03-18T13:35:40,USDJPY,train,1,RSI Mean Reversion,-72.25800000000001,https://www.quantconnect.com/project/28930245/b7ae598ac55ecf6923584b5fc66cd303,-27.509,35.2,1406.0,-1.183,35.0,10000.0,7249.1,468.0,304.0,162.0,,2.0,14,2.0,1.5,96,5,0.5,5,30,65,100,15,240,50,0,0,,
2026-03-18T13:36:13,USDJPY,train,1,RSI Mean Reversion,-168.916,https://www.quantconnect.com/project/28930245/79271072e2207c9a6a984e44ca2c7cdd,-52.486,54.4,4034.0,-1.61,45.0,10000.0,4751.41,1300.0,647.0,519.0,,134.0,10,3.0,1.0,48,3,0.5,5,30,70,200,5,60,30,0,0,,
2026-03-18T13:36:36,USDJPY,validation,1,RSI Mean Reversion,-20.900000000000002,https://www.quantconnect.com/project/28930245/a6a31c05c84dc1c0a287da5c21ce002d,-8.351,9.3,208.0,-2.583,35.0,10000.0,9164.85,68.0,44.0,20.0,2.0,2.0,10,2.0,1.5,48,12,0.5,10,25,65,200,5,240,20,1,1,6.601999999999999,
2026-03-18T13:37:09,USDJPY,validation,1,RSI Mean Reversion,-18.388,https://www.quantconnect.com/project/28930245/6598acfe6771abb1394783f9617cf755,-8.752,10.5,318.0,-3.212,36.0,10000.0,9124.77,106.0,68.0,38.0,,,14,1.5,1.25,48,12,0.35,5,25,80,100,5,240,20,0,1,4.176,
2026-03-18T13:37:41,USDJPY,validation,1,RSI Mean Reversion,-19.604999999999997,https://www.quantconnect.com/project/28930245/c58e68561665c347b0ce73fc8584467a,-2.601,3.6,102.0,-2.368,35.0,10000.0,9739.94,34.0,22.0,12.0,,,20,3.0,1.5,96,12,0.5,10,25,65,100,5,60,30,1,0,4.130999999999999,
2026-03-18T13:38:03,USDJPY,validation,1,RSI Mean Reversion,-12.947,https://www.quantconnect.com/project/28930245/cb1c6c002f4906675c693e6e35fa0f80,-2.324,3.3,220.0,-2.141,40.0,10000.0,9767.62,72.0,43.0,25.0,1.0,3.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,20,0,1,1.863,
2026-03-18T13:38:24,USDJPY,validation,1,RSI Mean Reversion,-21.456999999999997,https://www.quantconnect.com/project/28930245/440b61e5e6391e09c2a172e6ce174b42,-8.947,9.1,230.0,-2.62,41.0,10000.0,9105.35,69.0,34.0,12.0,4.0,19.0,10,3.0,1.5,30,12,0.5,10,25,65,200,5,240,20,1,1,1.318,
2026-03-18T13:38:48,USDJPY,validation,1,RSI Mean Reversion,-10.850999999999999,https://www.quantconnect.com/project/28930245/e29f1c95c538040797e15438a2eb0253,0.231,3.5,184.0,-1.694,45.0,10000.0,10023.1,60.0,33.0,23.0,1.0,3.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,50,0,1,0.71,
2026-03-18T13:39:17,USDJPY,test,1,RSI Mean Reversion,-16.227,https://www.quantconnect.com/project/28930245/4d15715077c8af16e3df7d2a8bcbacd5,-4.494,5.4,244.0,-2.911,36.0,10000.0,9550.59,80.0,50.0,26.0,,4.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,50,0,1,0.71,-10.850999999999999
2026-03-18T13:39:47,USDJPY,test,1,RSI Mean Reversion,-14.727,https://www.quantconnect.com/project/28930245/40c2f49c188862151f80d16c255eba96,-5.922,7.9,289.0,-2.685,37.0,10000.0,9407.77,95.0,59.0,32.0,,4.0,10,2.0,1.5,48,12,0.35,10,25,70,200,5,240,20,0,1,1.863,-12.947
2026-03-18T13:40:14,USDJPY,test,1,RSI Mean Reversion,-10.779,https://www.quantconnect.com/project/28930245/34e2d5afb5d92540429d61081bed81b2,-4.665,9.1,575.0,-2.038,44.0,10000.0,9533.47,191.0,107.0,83.0,2.0,,14,1.5,1.25,48,12,0.35,5,25,80,100,5,240,20,0,1,4.176,-18.388
