timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T12:07:44,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/dc04faeea8bdb80b1d54,6.814,218.0,1392.0,0.174,47.0,10000.0,10681.38,370.0,77.0,,,,20,3.0,2.5,20,8,0.5,25,60,10,25,,
2026-03-14T12:09:11,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/636e14a5798ec499a162,1.679,623.0,76.0,-0.472,52.0,10000.0,10167.92,21.0,7.0,,,,10,3.0,2.0,72,1,0.5,25,50,20,30,,
2026-03-14T12:09:46,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/982a58d590ccff83a155,7.445,372.0,52.0,0.386,53.0,10000.0,10744.48,15.0,7.0,,,,20,1.0,3.0,96,8,0.5,25,60,20,30,,
2026-03-14T12:10:16,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/84282ff0578e00646a68,0.698,601.0,40.0,-0.593,38.0,10000.0,10069.76,13.0,8.0,,,,10,1.0,2.0,72,8,0.5,10,60,20,30,,
2026-03-14T12:10:56,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/5abf307b3a14ce93b06f,0.667,835.0,43.0,-0.947,67.0,10000.0,10066.72,12.0,4.0,,,,10,3.0,2.0,96,8,0.5,10,50,20,30,,
2026-03-14T12:11:17,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/246de71b10c6c9146a9b,0.742,805.0,42.0,-1.371,58.0,10000.0,10074.18,12.0,5.0,,,,10,2.0,3.0,72,1,0.25,10,50,20,30,,
2026-03-14T12:11:42,AAPL,train,4,EMA Trend + ADX,-24.358,https://www.quantconnect.com/project/28936477/c0cb143edf4e64b300c3,-6.664,25.0,424.0,-0.898,47.0,10000.0,9333.57,138.0,69.0,,,,20,2.0,1.0,96,8,0.5,25,40,10,35,,
2026-03-14T12:12:08,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/61510ae949db5716f907,1.891,555.0,153.0,-0.289,51.0,10000.0,10189.14,43.0,16.0,,,,14,3.0,2.0,72,10,0.5,15,80,14,35,,
2026-03-14T11:35:25,AAPL,train,4,EMA Trend + ADX,-0.28800000000000026,https://www.quantconnect.com/project/28936477/858e53973e50e7007137,1.335,13.0,72.0,-0.541,50.0,10000.0,10133.5,20.0,7.0,,,,10,3.0,2.0,96,8,0.5,25,50,20,30,,
2026-03-14T11:36:46,AAPL,train,4,EMA Trend + ADX,-3.0210000000000004,https://www.quantconnect.com/project/28936477/0866c8ce7b4ca8c36739,0.201,0.0,42.0,-1.074,29.0,10000.0,10020.13,14.0,10.0,,,,20,1.0,3.0,72,8,0.25,10,60,20,30,,
